-1.0,3.718835706649602e-5,0.0
0.0,0.33026201245802017,NaN
0.125,0.3302571543175697,0.33022482407519765
0.25,0.3302461828821548,0.3302150309963502
0.375,0.33024264267598896,0.33020979015250007
0.5,0.3302351688312938,0.33020559542301886
0.625,0.330223405236709,0.33020180134309185
0.75,0.3302349795945914,0.3301982516411807
0.875,0.3302291171841757,0.3301948966287376
1.0,0.33019165870543865,0.3301916582946989
1.125,0.33021326589309064,0.33018871418023005
1.25,0.33020771215025285,0.33018591498574273
1.375,0.3302006470843238,0.33018328755179616
1.5,0.33020024937171166,0.3301808545847104
1.625,0.3301934245368506,0.33017854826966553
1.75,0.33019398304388625,0.33017630713400636
1.875,0.33017726098803957,0.3301741006608969
2.0,NaN,0.33017208858593866
