-1.0,2.7503297281858887e-5,0.0
0.0,0.3337413159637508,NaN
0.125,0.33373290097173713,0.33371381261027205
0.25,0.33372294863340723,0.3337068208665662
0.375,0.3337173441941061,0.3337025269378134
0.5,0.3337108572565983,0.33369927841346464
0.625,0.3337071159777057,0.33369668851198403
0.75,0.3336899843468928,0.3336945808652445
0.875,0.3337211963825756,0.33369266449682294
1.0,0.3336959983937314,0.3336907502160672
1.125,0.33369815768681627,0.33368894534022076
1.25,0.333694996231618,0.33368703125519733
1.375,0.3336948508175773,0.33368495829674377
1.5,0.3336904209438578,0.33368274057577585
1.625,0.3336929415415511,0.33368032335038267
1.75,0.333704905372012,0.3336778187276144
1.875,0.33370315005777873,0.33367504473656445
2.0,NaN,0.33367235656019
