n cells_per_dim,dx,L2 Error,L2  Error rate,Linf Error,Linf rate,Entropy change,Time,Time scaling
2.0,1.0,0.07265348226847136,0.0,0.21157939556700267,0.0,-0.004815637476265899,2.5456440448760986,0.0
4.0,0.5,0.004542217271639851,3.9995633251973044,0.013419708769086713,3.9787738709695635,-0.0001041745681999856,7.910315990447998,-1.635704624062794
8.0,0.25,0.00023507359735078757,4.272212302610558,0.0009174712707242794,3.8705465699019572,-1.966413414551671e-6,25.491565942764282,-1.6882127688413344
16.0,0.125,1.4164776035432462e-5,4.052732813580112,5.825727894370747e-5,3.977152759394465,5.354071934632679e-8,96.3541989326477,-1.918327537190792
32.0,0.0625,8.844740305603985e-7,4.001344196760644,3.7632669569465094e-6,3.9523807788600074,5.157363938039852e-10,363.39652395248413,-1.915125176717409
64.0,0.03125,5.5437143630632405e-8,3.9958949535126305,2.3277424632262012e-7,4.014982278998633,-4.23690162137556e-12,1700.5719320774078,-2.226403506803763
128.0,0.015625,3.4729794931451145e-9,3.996607128098744,1.447905251250603e-8,4.006892347357972,-7.41835851475719e-12,7782.096168041229,-2.194138777128853
