n cells_per_dim,dx,L2 Error,L2  Error rate,Linf Error,Linf rate,Entropy change,Time,Time scaling
2.0,1.0,0.03778743235554765,0.0,0.08809124157288983,0.0,0.014280297978851192,2.6690518856048584,0.0
4.0,0.5,0.0014928512694585968,4.661764147048941,0.004116958612765842,4.419347736427134,8.62810927300256e-5,4.824916124343872,-0.8541765116619454
8.0,0.25,4.118430879924642e-5,5.179831852840723,0.00015300300854434015,4.74994701905431,2.9900384377473666e-7,15.520389080047607,-1.6855889567400608
16.0,0.125,9.056989571163678e-7,5.506919369433338,3.4314277898017664e-6,5.4786072158701575,3.472237730412636e-9,86.03768587112427,-2.470803996717164
32.0,0.0625,3.255645578199937e-8,4.798016040289309,1.6788678547374758e-7,4.353248411272042,8.199535805051335e-9,2633.7639558315277,-4.936013521850608
64.0,0.03125,9.90141250974563e-9,1.7172373948468784,6.290704501754618e-8,1.4161951788617568,2.900672488180989e-9,1068.0727219581604,1.3021161743694203
128.0,0.015625,5.568759527311862e-8,-2.491649738764156,4.740005009606918e-7,-2.913595083873935,-2.477927607659037e-8,4464.341951131821,-2.063437656927176
